"","fileName","answer","guess1","guess2","guess3","guess4","guess5","confidence1","confidence2","confidence3","confidence4","confidence5"
"148","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0149.jpg'",0,"22",1,27,21," 20","0.9727",0.0068,0.006,0.0045," 0.0026"
"149","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0150.jpg'",0,"22",1,27,21," 20","0.9710",0.0065,0.0057,0.0054," 0.0032"
"150","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0146.jpg'",0,"22",18,4,8," 17","0.9554",0.0206,0.0084,0.0062," 0.0026"
"151","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0151.jpg'",0,"27",5,9,22," 19","0.6599",0.1108,0.056,0.0409," 0.0402"
"152","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0153.jpg'",0,"27",22,25,3," 19","0.9698",0.0296,2e-04,1e-04," 0.0001"
"153","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0155.jpg'",0,"22",1,27,25," 21","0.8384",0.1095,0.0261,0.0096," 0.0051"
"154","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0154.jpg'",0,"22",1,27,25," 21","0.6755",0.2622,0.0145,0.0143," 0.0073"
"155","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0152.jpg'",0,"27",22,5,20," 19","0.8000",0.1594,0.0111,0.0065," 0.0056"
"156","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0157.jpg'",0,"22",1,21,25," 20","0.8122",0.0997,0.0295,0.0132," 0.0123"
"157","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0159.jpg'",0,"22",1,21,25," 11","0.6944",0.1453,0.0485,0.0384," 0.0264"
"158","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0156.jpg'",0,"22",1,27,25," 21","0.8416",0.0837,0.0309,0.0141," 0.0124"
"159","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0162.jpg'",0,"1",22,27,25," 21","0.3319",0.3144,0.1831,0.1176," 0.0140"
"160","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0161.jpg'",0,"1",22,27,25," 21","0.3187",0.3145,0.2614,0.0559," 0.0117"
"161","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0158.jpg'",0,"22",1,21,11," 20","0.7674",0.1149,0.0385,0.0196," 0.0166"
"162","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0163.jpg'",0,"1",22,27,25," 21","0.6790",0.2467,0.0309,0.0238," 0.0053"
"163","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0167.jpg'",0,"1",22,25,27," 11","0.5437",0.1478,0.1445,0.0797," 0.0337"
"164","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0168.jpg'",0,"1",22,27,25," 11","0.7375",0.1755,0.0301,0.0277," 0.0081"
"165","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0166.jpg'",0,"1",22,27,25," 18","0.5207",0.1887,0.1155,0.1111," 0.0153"
"166","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0164.jpg'",0,"1",22,27,25," 20","0.5074",0.3438,0.0708,0.0407," 0.0083"
"167","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0160.jpg'",0,"1",27,22,25," 21","0.3621",0.3061,0.1793,0.0639," 0.0429"
"168","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0165.jpg'",0,"1",22,27,25," 11","0.4910",0.2782,0.1337,0.0454," 0.0171"
"169","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0169.jpg'",0,"22",1,25,11," 27","0.5652",0.3306,0.0499,0.0156," 0.0109"
"170","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0172.jpg'",0,"1",22,27,25," 11","0.4613",0.3909,0.0576,0.0397," 0.0136"
"171","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0170.jpg'",0,"1",22,25,11," 27","0.7549",0.1348,0.0583,0.0146," 0.0109"
"172","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0173.jpg'",0,"1",22,25,11," 27","0.5835",0.2665,0.0579,0.0298," 0.0214"
"173","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0175.jpg'",0,"1",22,27,11," 25","0.5569",0.2499,0.0653,0.0452," 0.0348"
"174","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0171.jpg'",0,"1",22,25,27," 11","0.7136",0.2427,0.0197,0.0082," 0.0064"
"175","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0176.jpg'",0,"1",22,27,25," 11","0.5688",0.2568,0.0594,0.056," 0.0172"
"176","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0174.jpg'",0,"22",1,27,25," 11","0.6559",0.2382,0.0478,0.0255," 0.0076"
"177","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0177.jpg'",0,"22",1,27,25," 11","0.5698",0.2565,0.0889,0.0428," 0.0108"
"178","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0183.jpg'",0,"22",1,21,25," 27","0.7407",0.1744,0.0359,0.0161," 0.0117"
"179","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0179.jpg'",0,"22",1,27,18," 25","0.7260",0.148,0.0847,0.0177," 0.0070"
"180","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0180.jpg'",0,"22",27,1,18," 25","0.6247",0.1731,0.1705,0.0115," 0.0058"
"181","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0181.jpg'",0,"22",1,21,27," 25","0.3778",0.3233,0.1351,0.0649," 0.0331"
"182","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0178.jpg'",0,"22",27,1,18," 25","0.7252",0.1624,0.0628,0.0239," 0.0075"
"183","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0184.jpg'",0,"22",25,1,27," 21","0.7497",0.0992,0.06,0.0243," 0.0150"
"184","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0182.jpg'",0,"1",21,22,27," 25","0.4653",0.1896,0.1743,0.0896," 0.0298"
"185","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0187.jpg'",0,"22",1,25,21," 27","0.5221",0.2487,0.1291,0.0267," 0.0220"
"186","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0185.jpg'",0,"22",25,1,27," 11","0.4634",0.2211,0.1253,0.0762," 0.0426"
"187","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0186.jpg'",0,"22",25,1,27," 20","0.6445",0.139,0.124,0.0438," 0.0112"
"188","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0188.jpg'",0,"22",25,27,1," 11","0.6662",0.1247,0.0829,0.0698," 0.0111"
"189","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0193.jpg'",0,"22",25,1,27," 21","0.7394",0.1118,0.0584,0.0409," 0.0137"
"190","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0194.jpg'",0,"22",25,27,1," 21","0.7131",0.142,0.042,0.0303," 0.0253"
"191","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0190.jpg'",0,"22",1,11,25," 18","0.6368",0.153,0.0712,0.0551," 0.0260"
"192","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0192.jpg'",0,"22",1,25,18," 4","0.8181",0.061,0.0302,0.0274," 0.0211"
"193","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0189.jpg'",0,"22",25,27,1," 11","0.6470",0.1531,0.0713,0.0663," 0.0313"
"194","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0191.jpg'",0,"22",1,25,4," 27","0.7498",0.0868,0.0381,0.0346," 0.0229"
"195","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0199.jpg'",0,"22",25,1,27," 20","0.6357",0.1802,0.0669,0.0329," 0.0255"
"196","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0195.jpg'",0,"22",25,1,27," 21","0.7698",0.139,0.0205,0.0166," 0.0144"
"197","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0197.jpg'",0,"22",25,27,1," 11","0.4904",0.2616,0.0779,0.0673," 0.0350"
"198","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0196.jpg'",0,"22",25,1,20," 11","0.6081",0.2061,0.0433,0.0309," 0.0282"
"199","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0198.jpg'",0,"22",25,27,11," 1","0.3543",0.294,0.1276,0.0868," 0.0547"
"200","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0204.jpg'",0,"22",1,25,11," 20","0.4844",0.2499,0.1699,0.0333," 0.0174"
"201","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0205.jpg'",0,"22",25,1,20," 27","0.6917",0.1379,0.063,0.0262," 0.0233"
"202","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0201.jpg'",0,"22",25,1,11," 27","0.6083",0.2001,0.0909,0.0355," 0.0236"
"203","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0203.jpg'",0,"22",25,1,11," 27","0.5010",0.2182,0.1408,0.0483," 0.0443"
"204","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0200.jpg'",0,"22",25,1,27," 11","0.7075",0.1365,0.0617,0.0183," 0.0167"
"205","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0206.jpg'",0,"22",25,27,1," 20","0.6944",0.1192,0.0574,0.0395," 0.0249"
"206","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0202.jpg'",0,"22",25,1,27," 11","0.4320",0.2504,0.2091,0.049," 0.0317"
"207","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0207.jpg'",0,"22",25,1,27," 11","0.5456",0.2028,0.0771,0.0686," 0.0346"
"208","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0209.jpg'",0,"22",27,25,1," 11","0.5314",0.1258,0.1089,0.1073," 0.0699"
"209","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0208.jpg'",0,"22",27,25,18," 20","0.7461",0.0897,0.0773,0.0232," 0.0211"
"210","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0210.jpg'",0,"22",1,25,27," 11","0.5763",0.1675,0.093,0.0646," 0.0522"
"211","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0211.jpg'",0,"27",22,20,11," 21","0.8499",0.1379,0.0019,0.0016," 0.0016"
"212","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0212.jpg'",0,"27",22,11,20," 21","0.8545",0.134,0.0028,0.0021," 0.0012"
"213","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0214.jpg'",0,"27",22,3,13," 18","0.8903",0.0455,0.0289,0.0133," 0.0041"
"214","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0213.jpg'",0,"27",22,11,20," 21","0.8952",0.0939,0.0025,0.0014," 0.0012"
"215","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0216.jpg'",0,"27",22,21,11," 20","0.9263",0.0659,0.0013,0.0013," 0.0010"
"216","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0219.jpg'",0,"22",11,25,1," 20","0.3796",0.323,0.1883,0.03," 0.0279"
"217","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0215.jpg'",0,"27",22,11,20," 21","0.9374",0.0578,8e-04,6e-04," 0.0006"
"218","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0217.jpg'",0,"22",25,11,1," 27","0.7377",0.1109,0.0689,0.0265," 0.0186"
"219","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0218.jpg'",0,"22",25,11,1," 20","0.4680",0.2147,0.1777,0.0524," 0.0255"
"220","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0220.jpg'",0,"25",22,27,11," 1","0.2663",0.2539,0.2195,0.1489," 0.0508"
"221","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0221.jpg'",0,"22",25,11,1," 27","0.3089",0.2714,0.1705,0.1389," 0.0499"
"222","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0222.jpg'",0,"22",27,25,1," 11","0.5262",0.1637,0.1328,0.1119," 0.0249"
"223","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0223.jpg'",0,"22",27,25,11," 1","0.7100",0.1266,0.0983,0.0334," 0.0131"
"224","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0224.jpg'",0,"22",11,27,25," 1","0.4431",0.2213,0.1622,0.1233," 0.0126"
"225","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0226.jpg'",0,"22",25,27,11," 21","0.6065",0.2877,0.0553,0.0241," 0.0060"
"226","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0227.jpg'",0,"22",25,27,11," 21","0.7496",0.1429,0.0435,0.0401," 0.0073"
"227","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0228.jpg'",0,"22",25,27,11," 1","0.5773",0.1707,0.1568,0.0336," 0.0284"
"228","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0225.jpg'",0,"22",11,25,27," 1","0.6207",0.1359,0.1236,0.0755," 0.0202"
"229","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0231.jpg'",0,"22",11,27,25," 21","0.3063",0.214,0.1834,0.18," 0.0484"
"230","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0229.jpg'",0,"11",25,22,1," 27","0.2757",0.2722,0.2115,0.1048," 0.0394"
"231","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0230.jpg'",0,"22",27,25,11," 1","0.4309",0.3824,0.0753,0.067," 0.0118"
"232","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0232.jpg'",0,"11",22,27,25," 1","0.4437",0.2729,0.1282,0.0982," 0.0188"
"233","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0235.jpg'",0,"22",11,25,27," 20","0.3678",0.3262,0.1713,0.0856," 0.0140"
"234","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0234.jpg'",0,"22",11,27,25," 1","0.4394",0.303,0.129,0.0804," 0.0260"
"235","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0233.jpg'",0,"22",27,25,11," 21","0.3730",0.2269,0.1991,0.1327," 0.0191"
"236","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0236.jpg'",0,"11",25,27,22," 1","0.3662",0.2641,0.159,0.1214," 0.0443"
"237","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0242.jpg'",0,"22",25,27,21," 20","0.8528",0.0638,0.0361,0.0188," 0.0084"
"238","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0238.jpg'",0,"22",25,21,11," 27","0.7050",0.1344,0.0433,0.0331," 0.0284"
"239","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0237.jpg'",0,"11",22,27,25," 1","0.4067",0.1869,0.1562,0.1476," 0.0373"
"240","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0241.jpg'",0,"22",25,21,27," 20","0.8010",0.1012,0.027,0.018," 0.0164"
"241","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0239.jpg'",0,"22",25,27,21," 20","0.7559",0.1463,0.028,0.0207," 0.0134"
"242","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0240.jpg'",0,"22",25,21,27," 20","0.4621",0.2391,0.1372,0.0735," 0.0244"
"243","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0246.jpg'",0,"22",27,11,25," 1","0.3115",0.3115,0.2391,0.0774," 0.0151"
"244","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0247.jpg'",0,"22",27,11,21," 25","0.4604",0.2752,0.0849,0.0801," 0.0489"
"245","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0243.jpg'",0,"22",25,27,21," 1","0.7654",0.0768,0.0648,0.0427," 0.0147"
"246","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0249.jpg'",0,"22",27,11,21," 25","0.3626",0.2665,0.2157,0.0591," 0.0556"
"247","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0248.jpg'",0,"22",11,27,25," 21","0.5168",0.2056,0.1594,0.0456," 0.0347"
"248","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0244.jpg'",0,"22",25,11,27," 1","0.3714",0.3341,0.2054,0.0486," 0.0222"
"249","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0245.jpg'",0,"22",27,25,11," 1","0.4826",0.209,0.1357,0.1213," 0.0131"
"250","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0251.jpg'",0,"22",27,25,21," 11","0.7464",0.113,0.0564,0.022," 0.0217"
"251","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0255.jpg'",0,"22",27,11,25," 1","0.3513",0.2506,0.1138,0.098," 0.0827"
"252","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0250.jpg'",0,"22",27,25,11," 1","0.6681",0.1128,0.1094,0.0531," 0.0176"
"253","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0254.jpg'",0,"11",22,25,21," 27","0.3249",0.2626,0.1549,0.0943," 0.0693"
"254","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0252.jpg'",0,"22",25,27,11," 21","0.6442",0.1285,0.1051,0.0637," 0.0274"
"255","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0253.jpg'",0,"22",25,1,11," 27","0.6012",0.1652,0.0639,0.0548," 0.0362"
"256","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0258.jpg'",0,"22",25,11,27," 20","0.4285",0.3189,0.1343,0.0746," 0.0129"
"257","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0257.jpg'",0,"22",25,27,11," 21","0.6935",0.1608,0.0444,0.041," 0.0194"
"258","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0256.jpg'",0,"22",25,11,27," 20","0.5029",0.2674,0.1003,0.0978," 0.0118"
"259","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0262.jpg'",0,"27",22,25,11," 21","0.3606",0.2531,0.2241,0.0958," 0.0267"
"260","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0259.jpg'",0,"22",25,27,11," 20","0.5286",0.2084,0.127,0.0898," 0.0133"
"261","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0263.jpg'",0,"25",22,27,11," 21","0.3749",0.2648,0.1712,0.1192," 0.0253"
"262","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0260.jpg'",0,"22",25,27,11," 21","0.4622",0.2758,0.1283,0.0945," 0.0110"
"263","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0261.jpg'",0,"22",25,11,27," 20","0.4808",0.3942,0.0704,0.0265," 0.0093"
"264","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0265.jpg'",0,"22",25,27,11," 21","0.4253",0.3958,0.084,0.0491," 0.0170"
"265","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0266.jpg'",0,"22",25,27,11," 20","0.6119",0.3279,0.0207,0.0091," 0.0084"
"266","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0268.jpg'",0,"11",27,22,25," 20","0.2816",0.2664,0.2096,0.1921," 0.0195"
"267","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0267.jpg'",0,"22",27,25,11," 21","0.5270",0.1619,0.1351,0.1079," 0.0223"
"268","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0270.jpg'",0,"25",22,27,11," 20","0.3389",0.3124,0.2368,0.0762," 0.0160"
"269","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0264.jpg'",0,"22",25,27,11," 20","0.3529",0.2452,0.1911,0.1769," 0.0130"
"270","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0269.jpg'",0,"25",22,27,11," 1","0.5192",0.213,0.1521,0.0836," 0.0100"
"271","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0271.jpg'",0,"22",27,25,11," 20","0.4400",0.2161,0.1622,0.1244," 0.0181"
"272","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0272.jpg'",0,"22",25,27,11," 1","0.5679",0.1885,0.1528,0.0453," 0.0166"
"273","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0276.jpg'",0,"27",11,22,25," 20","0.2842",0.2785,0.268,0.1365," 0.0091"
"274","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0274.jpg'",0,"11",22,25,27," 20","0.4248",0.258,0.2168,0.0796," 0.0088"
"275","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0273.jpg'",0,"11",25,22,27," 20","0.3609",0.2541,0.2209,0.1216," 0.0200"
"276","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0275.jpg'",0,"11",27,25,22," 20","0.4526",0.2071,0.1915,0.1241," 0.0110"
"277","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0278.jpg'",0,"27",22,11,25," 20","0.3452",0.3367,0.1435,0.1269," 0.0143"
"278","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0277.jpg'",0,"11",25,27,22," 1","0.4374",0.236,0.135,0.1086," 0.0318"
"279","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0281.jpg'",0,"22",27,11,1," 25","0.4358",0.2722,0.083,0.0647," 0.0559"
"280","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0280.jpg'",0,"22",27,11,1," 25","0.4841",0.3956,0.0367,0.0313," 0.0148"
"281","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0279.jpg'",0,"11",27,22,25," 20","0.3087",0.2669,0.2667,0.0985," 0.0208"
"282","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0282.jpg'",0,"27",22,11,25," 1","0.4385",0.2532,0.1893,0.044," 0.0179"
"283","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0283.jpg'",0,"22",27,25,11," 20","0.4621",0.3145,0.1701,0.0213," 0.0134"
"284","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0286.jpg'",0,"11",25,27,22," 20","0.3601",0.2051,0.1944,0.1712," 0.0271"
